1733,244117572399
1483,3569186805464
1423,4647018357973
1397,737550638817
1382,8305628038365
1372,7132907212044
1365,2324263721055
1359,4036496848596
1354,6946713460368
1350,785328587251
1347,469001317607
1344,605373479176
1342,0952882550312
1339,8663483185946
1337,8642086724096
1336,047079883455
1334,382132364439
1332,8430725251874
1331,4084665677863
1330,0605559142418
1328,7844048531058
1327,5672784040592
1326,3981835463194
1325,2675290171014
1324,1668730110728
1323,0887372807135
1322,0264721275087
1320,9741606792884
1319,9265533731705
1318,8790251829994
1317,8275491870545
1316,7686808236247
1315,6995478216795
1314,6178414576846
1313,5218055545847
1312,4102205238437
1311,2823807235252
1310,1380643934738
1308,9774963453483
1307,8013043475319
1306,6104706937804
1305,4062807547782
1304,190270392429
1302,9641740062827
1301,7298747335553
1300,4893579980392
1299,2446692516883
1297,9978764172192
1296,7510372479971
1295,5061715864413
1294,265238327064
1293,0301167712623
1291,802591988892
1290,5843437671385
1289,3769387199989
1288,1818251432053
1287,0003302231685
1285,8336592384785
1284,682896425904
1283,549007216494
1282,4328415802484
1281,3351382486264
1280,256529613107
1279,197547124237
1278,1586270395564
1277,1401163906928
1276,142279059373
1275,165301869768
1274,2093006204057
1273,2743259928563
1272,360369286922
1271,4673679429263
1270,595210821393
1269,7437432185882
1268,9127716036207
1268,102068068823
1267,3113744902294
1266,5404063991762
1265,7888565695407
1265,056398327831
1264,3426885954823
1263,6473706744289
1262,970076788084
1262,3104303907032
1261,668048258557
1261,0425423765937
1260,4335216341233
1259,8405933430038
1259,263364591395
1258,7014434456808
1258,1544400127334
1257,6219673739956
1257,103642402377
1256,599086472156
1256,10792607163
1255,6297933274432
1255,1643264490008
1254,711170100728
1254,269975709349
1253,8404017127727
1253,422113756693
1253,0147848444471
1252,6180954452484
1252,2317335653997
1251,8553947867824
1251,4887822764201
1251,1316067706098
1250,7835865368315
1250,4444473162418
1250,1139222493557
1249,7917517872158
1249,4776835902153
1249,1714724163212
1248,8728800005222
1248,5816749268895
1248,297632494666
1248,0205345795368
1247,7501694911903
1247,486331828052
1247,2288223300645
1246,9774477302685
1246,732020605793
1246,4923592288194
1246,2582874180728
1246,0296343911937
1245,806234618434
1245,5879276779615
1245,3745581130472
1245,1659752913936
1244,9620332667766
1244,7625906431738
1244,56751044152
1244,3766599692078
1244,189910692353
1244,0071381110179
1243,828221637272
1243,6530444762907
1243,4814935103718
1243,3134591859648
1243,148835403643
1242,9875194110346
1242,829411698728
1242,6744158990039
1242,5224386874922
1242,373389687612
1242,2271813778138
1242,0837290015177
1241,9429504797542
1241,804766326381
1241,669099565914
1241,5358756538035
1241,405022399192
1241,2764698900276
1241,1501504205187
1241,0259984208274
1240,9039503889744
1240,7839448248906
1240,66592216652
1240,5498247279822
1240,4355966396463
1240,3231837901549
1240,212533770258
1240,10359581847
1239,996320768437
1239,8906609979963
1239,786570379867
1239,684004233919
1239,58291928098
1239,4832735981088
1239,385026575295
1239,2881388735927
1239,192572384544
1239,0982901909174
1239,0052565287344
1238,9134367504573
1238,8227972894233
1238,7333056253385
1238,644930250941
1238,5576406396774
1238,4714072144563
1238,3862013173589
1238,3019951803324
1238,2187618968005
1238,136475394196
1238,0551104073481
1237,9746424527211
1237,8950478034453
1237,8163034651798
1237,7383871526902
1237,661277267189
1237,5849528743945
1237,5093936832543
1237,434580025358
1237,3604928349828
1237,2871136297715
1237,2144244920103
1237,1424080504892
1237,0710474629284
1237,0003263989495
1236,9302290235944
1236,86073998133
1236,7918443805524
1236,7235277785999
1236,6557761671952
1236,5885759583566
1236,5219139707463
1236,455777416417
1236,390153888009
1236,3250313462993
1236,2603981081616
1236,196242834885
1236,1325545208615
1236,0693224826
1236,0065363481096
1235,94418604659
1235,8822617984295
1235,820754105531
1235,7596537419279
1235,698951744678
1235,6386394050419
1235,5787082599454
1235,5191500836793
1235,4599568798758
1235,4011208737184
1235,3426345043843
1235,2844904177457
1235,2266814592624
1235,1692006671142
1235,1120412655364
1235,0551966583469
1234,9986604227067
1234,9424263030398
1234,8864882051455
1234,8308401904985
1234,7754764707354
1234,7203914022732
1234,6655794811472
1234,6110353379538
1234,55675373299
1234,502729551516
1234,4489577991903
1234,3954335976064
1234,3421521800299
1234,289108887194
1234,2362991632863
1234,1837185520226
1234,1313626928647
1234,0792273173477
1234,0273082455242
1233,975601382511
1233,9241027151595
1233,872808308828
1233,8217143042411
1233,770816914467
1233,7201124219798
1233,6695971758274
1233,6192675888692
1233,5691201351276
1233,5191513471989
1233,4693578137817
1233,4197361772447
1233,3702831313153
1233,3209954188164
1233,27186982948
1233,222903197858
1233,1740924012709
1233,1254343578485
1233,076926024637
1233,0285643957507
1232,9803465006062
1232,9322694022303
1232,8843301955887
1232,8365260060164
1232,7888539876844
1232,7413113221153
1232,6938952167857
1232,6466029037358
1232,5994316382792
1232,5523786977303
1232,5054413801965
1232,4586170034163
1232,411902903652
1232,3652964346152
1232,31879496644
1232,272395884728
1232,2260965896073
1232,1798944948337
1232,1337870269667
1232,0877716245477
1232,0418457373394
1231,996006825624
1231,950252359488
1231,9045798181992
1231,8589866895943
1231,8134704695005
1231,7680286612203
1231,7226587750179
1231,6773583276636
1231,632124842008
1231,5869558465931
1231,5418488752664
1231,496801466897
1231,4518111650405
1231,406875517701
1231,3619920770973
1231,3171583994397
1231,2723720447914
1231,2276305769021
1231,1829315631082
1231,1382725742462
1231,093651184596
1231,0490649718402
1231,0045115170935
1230,959988404894
1230,9154932232643
1230,871023563799
1230,8265770217458
1230,782151196143
1230,7377436899617
1230,6933521102671
1230,6489740684322
1230,6046071803323
1230,5602490665885
1230,5158973528214
1230,4715496699266
1230,4272036543762
1230,38285694852
1230,338507200923
1230,294152066721
1230,249789207978
1230,2054162940576
1230,16103100205
1230,1166310171457
1230,072214033091
1230,0277777526094
1229,9833198878625
1229,938838160897
1229,8943303041433
1229,8497940608736
1229,8052271857255
1229,7606274451555
1229,7159926180177
1229,671320496016
1229,6266088842729
1229,581855601848
1229,5370584822565
1229,4922153740483
1229,4473241412975
1229,4023826642122
1229,3573888396236
1229,3123405815902
1229,2672358218929
1229,2220725106454
1229,1768486167964
1229,1315621287024
1229,0862110546775
1229,0407934235154
1228,9953072850553
1228,9497507107005
1228,904121793954
1228,8584186509431
1228,8126394209535
1228,7667822669118
1228,72084537592
1228,6748269597347
1228,62872525526
1228,5825385250305
1228,5362650576806
1228,4899031683872
1228,4434511993497
1228,3969075201994
1228,3502705284343
1228,3035386498375
1228,25671033887
1228,2097840790625
1228,1627583833938
1228,1156317946472
1228,0684028857543
1228,0210702601285
1227,9736325519996
1227,9260884266903
1227,8784365809252
1227,8306757430912
1227,7828046735028
1227,7348221646478
1227,686727041396
1227,6385181612277
1227,5901944144193
1227,5417547242243
1227,493198047036
1227,4445233725323
1227,3957297238067
1227,3468161574838
1227,2977817638127
1227,2486256667662
1227,1993470240718
1227,1499450273102
1227,1004189019054
1227,0507679071827
1227,0009913363376
1226,9510885164568
1226,901058808476
1226,8509016071403
1226,8006163409523
1226,7502024721061
1226,6996594963969
1226,6489869431402
1226,5981843750344
1226,547251388072
1226,4961876113707
1226,4449927070577
1226,3936663700695
1226,342208328022
1226,290618341001
1226,238896201366
1226,1870417335601
1226,1350547938762
1226,0829352702392
1226,0306830819732
1225,9782981795463
1225,9257805443247
1225,8731301883017
1225,8203471538231
1225,7674315133258
1225,7143833690293
1225,661202852641
1225,6078901250723
1225,5544453761274
1225,5008688241587
1225,4471607157957
1225,3933213255712
1225,3393509556233
1225,285249935357
1225,2310186210725
1225,1766573956684
1225,1221666682582
1225,0675468738302
1225,0127984729015
1224,9579219511388
1224,9029178190203
1224,8477866114617
1224,792528887464
1224,7371452297168
1224,6816362442742
1224,6260025601537
1224,5702448289667
1224,5143637245708
1224,4583599426821
1224,4022342004996
1224,34598723635
1224,289619809298
1224,233132698791
1224,1765267042724
1224,1198026448346
1224,0629613588262
1224,0060037035025
1223,948930554643
1223,8917428061895
1223,834441369899
1223,7770271749628
1223,7195011676517
1223,6618643109628
1223,60411758424
1223,5462619828602
1223,4882985178428
1223,4302282155159
1223,372052117179
1223,3137712787247
1223,2553867703343
1223,1968996761095
1223,1383110937554
1223,0796221342237
1223,0208339213975
1222,9619475917598
1222,9029642940548
1222,8438851889766
1222,784711448853
1222,7254442573023
1222,666084808951
1222,6066343090965
1222,5470939734132
1222,487465027632
1222,4277487072497
1222,3679462572318
1222,3080589317024
1222,248087993662
1222,1880347146746
1222,1279003746156
1222,0676862613686
1222,0073936705226
1221,9470239051334
1221,8865782754099
1221,8260580984836
1221,7654646980818
1221,7047994043214
1221,6440635533916
1221,5832584873415
1221,5223855537763
1221,4614461056365
1221,4004415009226
1221,3393731024714
1221,278242277676
1221,2170503982636
1221,1557988400648
1221,0944889827385
1221,0331222095745
1220,9716999072386
1220,9102234655547
1220,848694277272
1220,7871137378356
1220,7254832451754
1220,6638041994847
1220,60207800299
1220,5403060597653
1220,4784897754935
1220,4166305572783
1220,3547298134145
1220,2927889532232
1220,2308093868057
1220,168792524885
1220,1067397785887
1220,0446525592563
1219,9825322782624
1219,9203803468242
1219,8581981758034
1219,7959871755456
1219,7337487556774
1219,6714843249504
1219,6091952910556
1219,5468830604489
1219,4845490381915
1219,4221946277685
1219,3598212309391
1219,297430247557
1219,2350230754348
1219,1726011101646
1219,11016574497
1219,0477183705627
1218,9852603749787
1218,9227931434361
1218,8603180581983
1218,7978364984276
1218,7353498400346
1218,6728594555527
1218,610366713998
1218,5478729807385
1218,4853796173672
1218,4228879815662
1218,3603994269909
1218,2979153031345
1218,2354369552252
1218,1729657240953
1218,1105029460653
1218,0480499528333
1217,9856080713757
1217,9231786238122
1217,860762927333
1217,7983622940703
1217,7359780309935
1217,6736114398439
1217,6112638169936
1217,5489364533896
1217,4866306344395
1217,4243476399274
1217,3620887439208
1217,2998552147044
1217,2376483146668
1217,17546930026
1217,1133194218805
1217,0511999238086
1216,9891120441534
1216,92705701475
1216,8650360611095
1216,8030504023368
1216,7411012510952
1216,6791898134961
1216,6173172890853
1216,5554848707418
